positive,negative,neutral,other,class,class_name
0.8166559934616089,0.004872626159340143,0.15914565324783325,0.01932572014629841,1,positive
0.937090277671814,0.0019750145729631186,0.052195191383361816,0.00873949471861124,1,positive
0.13148687779903412,0.011285156011581421,0.8465535044670105,0.010674468241631985,3,neutral
0.9503063559532166,0.0016930308192968369,0.038547907024621964,0.009452627040445805,1,positive
0.9277881979942322,0.0029069476295262575,0.05206986516714096,0.01723490096628666,1,positive
0.9189475178718567,0.0025782068260014057,0.06540115177631378,0.013073076494038105,1,positive
0.920676052570343,0.0027967721689492464,0.0625314936041832,0.013995721936225891,1,positive
0.39348381757736206,0.04645707085728645,0.07641204446554184,0.4836471378803253,4,other
0.9642146825790405,0.0013650973560288548,0.025990810245275497,0.00842934101819992,1,positive
0.883552074432373,0.003274781396612525,0.1007610559463501,0.012411977164447308,1,positive
0.9522193670272827,0.0023194407112896442,0.03088456206023693,0.014576563611626625,1,positive
0.881772518157959,0.0035647745244205,0.10156609117984772,0.013096638955175877,1,positive
0.8771486282348633,0.005420554894953966,0.0953601524233818,0.022070642560720444,1,positive
0.8930797576904297,0.002759298775345087,0.08921418339014053,0.01494674477726221,1,positive
0.7873589396476746,0.0047661480493843555,0.19243086874485016,0.015444076620042324,1,positive
0.8947234153747559,0.005455942824482918,0.028730880469083786,0.07108982652425766,1,positive
0.7990429997444153,0.0053978776559233665,0.1767784208059311,0.01878075674176216,1,positive
0.9464154243469238,0.0014960670378059149,0.04461798071861267,0.0074704368598759174,1,positive
0.9630969166755676,0.0012249810388311744,0.029063764959573746,0.006614345591515303,1,positive
0.9148352146148682,0.002664417726919055,0.06983760744333267,0.012662840075790882,1,positive
0.901948869228363,0.002994610695168376,0.08208051323890686,0.012976028956472874,1,positive
0.8637338280677795,0.004231680650264025,0.10016921907663345,0.031865194439888,1,positive
0.8924806714057922,0.004033146891742945,0.08538569509983063,0.018100503832101822,1,positive
0.9578394889831543,0.0017279124585911632,0.029442187398672104,0.010990431532263756,1,positive
0.913842499256134,0.002804558025673032,0.06793276965618134,0.015420150943100452,1,positive
0.48279786109924316,0.03481447696685791,0.08631470054388046,0.39607295393943787,1,positive
0.9108678102493286,0.0031771494541317225,0.06823629885911942,0.017718760296702385,1,positive
0.8538831472396851,0.0035570387262851,0.1285770833492279,0.01398267038166523,1,positive
0.7898507118225098,0.0035046369303017855,0.1945647895336151,0.012079846113920212,1,positive
0.30169981718063354,0.07611580938100815,0.11647467315196991,0.505709707736969,4,other
0.9461945295333862,0.002116794465109706,0.04157250002026558,0.010116122663021088,1,positive
0.9573525190353394,0.0019369903020560741,0.030079619958996773,0.01063092052936554,1,positive
0.9078289270401001,0.0035449624992907047,0.06857211887836456,0.02005397155880928,1,positive
0.9393956661224365,0.0019327301997691393,0.04866190627217293,0.01000960823148489,1,positive
0.8297797441482544,0.0044632176868617535,0.14582207798957825,0.019934941083192825,1,positive
0.9649800062179565,0.0014412362361326814,0.02302846871316433,0.010550260543823242,1,positive
0.9267847537994385,0.0028984099626541138,0.05154161527752876,0.018775254487991333,1,positive
0.919426679611206,0.002904898254200816,0.04836898669600487,0.02929936721920967,1,positive
0.9654057025909424,0.0016232474008575082,0.02387620136141777,0.009094882756471634,1,positive
0.9512280225753784,0.0016784807667136192,0.03766581043601036,0.00942770205438137,1,positive
0.8061261773109436,0.004262774251401424,0.17463020980358124,0.014980808831751347,1,positive
0.9260112643241882,0.002539245877414942,0.054701827466487885,0.016747647896409035,1,positive
0.43177494406700134,0.010936600156128407,0.5409188270568848,0.016369592398405075,3,neutral
0.5620514154434204,0.006907655857503414,0.4141387939453125,0.016902120783925056,1,positive
0.8958678245544434,0.003277040319517255,0.08572626113891602,0.015128896571695805,1,positive
0.5421962738037109,0.027826372534036636,0.0273765716701746,0.4026007652282715,1,positive
0.9339162111282349,0.0022376736160367727,0.048880428075790405,0.014965696260333061,1,positive
0.935772180557251,0.0024576280266046524,0.048813097178936005,0.012957077473402023,1,positive
0.9267750382423401,0.0023785133380442858,0.05857110396027565,0.012275373563170433,1,positive
