positive,negative,neutral,other,class,class_name
0.10900355130434036,0.2484143078327179,0.044973164796829224,0.5976089835166931,4,other
0.006041301880031824,0.7528233528137207,0.017395930364727974,0.22373956441879272,2,negative
0.03319835662841797,0.009366065263748169,0.9514685273170471,0.005966961849480867,3,neutral
0.8978769779205322,0.003927701152861118,0.07713734358549118,0.0210578590631485,1,positive
0.3111262917518616,0.08342772722244263,0.21894590556621552,0.3865000605583191,4,other
0.1485256552696228,0.1608482003211975,0.05278948321938515,0.6378366947174072,4,other
0.10593976825475693,0.14705605804920197,0.030239351093769073,0.7167648077011108,4,other
0.9756898880004883,0.0010255591478198767,0.016060836613178253,0.007223735097795725,1,positive
0.8687183260917664,0.005802058149129152,0.03750292956829071,0.08797676861286163,1,positive
0.9207649827003479,0.004085933789610863,0.01986072026193142,0.0552884042263031,1,positive
0.9521427154541016,0.0014938263921067119,0.03793735057115555,0.008426089771091938,1,positive
0.057964637875556946,0.2692272365093231,0.04875559359788895,0.6240525245666504,4,other
0.13059115409851074,0.18119679391384125,0.10918630659580231,0.5790257453918457,4,other
0.9207925796508789,0.003856806783005595,0.03267151862382889,0.04267916455864906,1,positive
0.010022811591625214,0.5870532393455505,0.01654832810163498,0.3863756060600281,2,negative
0.13194133341312408,0.12581521272659302,0.021571146324276924,0.7206723093986511,4,other
0.5124592185020447,0.007810426410287619,0.4549100995063782,0.02482018619775772,1,positive
0.9649733901023865,0.001295673893764615,0.025461923331022263,0.008269115351140499,1,positive
0.9296705722808838,0.0038092683535069227,0.02048707939684391,0.04603313282132149,1,positive
0.34395819902420044,0.012681723572313786,0.6007458567619324,0.04261430352926254,3,neutral
0.090731181204319,0.15335096418857574,0.04563940688967705,0.7102783918380737,4,other
0.87282395362854,0.00848270021378994,0.02789962850511074,0.09079378098249435,1,positive
0.8960850834846497,0.003050735918805003,0.08361107856035233,0.017253130674362183,1,positive
0.1423189342021942,0.03717316314578056,0.7444747090339661,0.07603313773870468,3,neutral
0.9170103669166565,0.0056111179292202,0.023117389529943466,0.054261185228824615,1,positive
0.8931981325149536,0.003151318756863475,0.0856868103146553,0.017963694408535957,1,positive
0.7685245275497437,0.00419626897200942,0.20817475020885468,0.019104430451989174,1,positive
0.8868938088417053,0.005163133610039949,0.04526196047663689,0.06268113106489182,1,positive
0.9563964605331421,0.0017393187154084444,0.03184378147125244,0.010020511224865913,1,positive
0.9765951037406921,0.0010842520277947187,0.01505788043141365,0.007262842264026403,1,positive
0.845323383808136,0.004224616102874279,0.1329445242881775,0.01750744692981243,1,positive
0.4615720808506012,0.007019026670604944,0.5163009166717529,0.015107983723282814,3,neutral
0.23065565526485443,0.15740270912647247,0.23899319767951965,0.3729484975337982,4,other
0.06657112389802933,0.011224870570003986,0.9118709564208984,0.010333126410841942,3,neutral
0.0006093892152421176,0.9703734517097473,0.007366472389549017,0.021650703623890877,2,negative
0.5503247380256653,0.009336360730230808,0.40415656566619873,0.03618231415748596,1,positive
0.2224268615245819,0.08514507114887238,0.03216098994016647,0.6602670550346375,4,other
0.7007054090499878,0.009525812231004238,0.23788729310035706,0.051881544291973114,1,positive
0.284562349319458,0.07444038987159729,0.09170392900705338,0.5492933392524719,4,other
0.053498003631830215,0.19805997610092163,0.022982027381658554,0.7254599332809448,4,other
0.4213765263557434,0.009722442366182804,0.546091616153717,0.02280944585800171,3,neutral
0.8620306253433228,0.0069760512560606,0.05459156632423401,0.07640177011489868,1,positive
0.9565469622612,0.0015946386847645044,0.030344586819410324,0.011513816192746162,1,positive
0.8624491095542908,0.007015192415565252,0.026587072759866714,0.10394863784313202,1,positive
0.7992749214172363,0.018979523330926895,0.060389019548892975,0.12135657668113708,1,positive
0.016367852687835693,0.6079948544502258,0.016474543139338493,0.3591628074645996,2,negative
0.9162900447845459,0.0038203569129109383,0.04816918820142746,0.03172038495540619,1,positive
0.5447267889976501,0.03354933485388756,0.07264930009841919,0.3490745723247528,1,positive
0.7224435210227966,0.018727609887719154,0.027597611770033836,0.23123134672641754,1,positive
0.8317698240280151,0.010101083666086197,0.050140492618083954,0.10798856616020203,1,positive
0.020439142361283302,0.5502838492393494,0.026993772014975548,0.402283251285553,2,negative
0.2900879383087158,0.08462123572826385,0.15972453355789185,0.4655663073062897,4,other
0.11554873734712601,0.1606658399105072,0.019366594031453133,0.7044187784194946,4,other
0.009845268912613392,0.6689635515213013,0.01835443079471588,0.3028368055820465,2,negative
0.8600792288780212,0.0070069292560219765,0.04660005867481232,0.08631375432014465,1,positive
0.5485191941261292,0.02716245874762535,0.08012787997722626,0.34419044852256775,1,positive
0.21888387203216553,0.08331067115068436,0.06389515101909637,0.6339102387428284,4,other
0.050714440643787384,0.40374264121055603,0.04257684573531151,0.502966046333313,4,other
0.9744105935096741,0.001126315793953836,0.01640903577208519,0.008054065518081188,1,positive
0.8083236813545227,0.010704820975661278,0.06668110936880112,0.11429036408662796,1,positive
0.08083046227693558,0.3058229684829712,0.14017172157764435,0.4731748700141907,4,other
0.1603764444589615,0.0930471196770668,0.06643501669168472,0.6801414489746094,4,other
0.056858185678720474,0.4033184349536896,0.12313124537467957,0.4166921377182007,4,other
0.7880427837371826,0.003726458642631769,0.1917000412940979,0.016530757769942284,1,positive
0.20766733586788177,0.1141355037689209,0.3138921856880188,0.36430495977401733,4,other
0.049186740070581436,0.2880367636680603,0.09627899527549744,0.5664975047111511,4,other
0.1533554494380951,0.11652454733848572,0.4949442446231842,0.2351756989955902,3,neutral
0.46721023321151733,0.023292047902941704,0.02931591123342514,0.48018181324005127,4,other
0.4250985383987427,0.04546172916889191,0.016656357795000076,0.512783408164978,4,other
0.1888628751039505,0.09937168657779694,0.09291596710681915,0.6188494563102722,4,other
0.8571508526802063,0.006677592173218727,0.07460947334766388,0.06156202405691147,1,positive
0.1582547277212143,0.2168624997138977,0.13079556822776794,0.494087278842926,4,other
0.3105493187904358,0.03741941601037979,0.584220290184021,0.06781098246574402,3,neutral
0.03350161761045456,0.22571463882923126,0.46188512444496155,0.2788986563682556,3,neutral
0.23786412179470062,0.21285581588745117,0.08924448490142822,0.46003562211990356,4,other
0.6287210583686829,0.031061537563800812,0.03831316903233528,0.30190426111221313,1,positive
0.8774639368057251,0.005395257379859686,0.0329696349799633,0.0841711014509201,1,positive
0.8713076710700989,0.006295803468674421,0.030477358028292656,0.09191907197237015,1,positive
0.9761374592781067,0.001090453239157796,0.014469984918832779,0.008302193135023117,1,positive
0.007180118467658758,0.7188206911087036,0.007613645400851965,0.2663855254650116,2,negative
