positive,negative,neutral,other,class,class_name
0.08140645921230316,0.008734616450965405,0.9037294387817383,0.0061294883489608765,3,neutral
0.2022383064031601,0.007594961207360029,0.7822685837745667,0.00789809413254261,3,neutral
0.5190488696098328,0.00645356485620141,0.4619816541671753,0.012515890412032604,1,positive
0.36683863401412964,0.006261433009058237,0.617320716381073,0.009579279460012913,3,neutral
0.44088056683540344,0.007376720663160086,0.5415800213813782,0.010162695311009884,3,neutral
0.8236888647079468,0.003220209851861,0.16353166103363037,0.009559200145304203,1,positive
0.07087787240743637,0.00802497286349535,0.9154521226882935,0.005645040422677994,3,neutral
0.07501936703920364,0.008197999559342861,0.9107354879379272,0.0060471659526228905,3,neutral
0.505892813205719,0.006801110226660967,0.47385314106941223,0.013452951796352863,1,positive
0.07080040872097015,0.010140079073607922,0.9125519394874573,0.006507589481770992,3,neutral
0.08743959665298462,0.00976499728858471,0.8957952260971069,0.007000102195888758,3,neutral
0.5847497582435608,0.005646771285682917,0.39927542209625244,0.010328100994229317,1,positive
0.13294607400894165,0.01103323046118021,0.8461456894874573,0.009875026531517506,3,neutral
0.9168444871902466,0.0020027451682835817,0.07342560589313507,0.0077271489426493645,1,positive
0.891676127910614,0.0023086017463356256,0.09767094999551773,0.008344365283846855,1,positive
0.07033289223909378,0.009023643098771572,0.9141284823417664,0.006514900829643011,3,neutral
0.08586475253105164,0.008984346874058247,0.8984407186508179,0.006710197776556015,3,neutral
0.819212794303894,0.0032946288120001554,0.16614188253879547,0.01135063823312521,1,positive
0.36141958832740784,0.0060741412453353405,0.6227565407752991,0.00974972452968359,3,neutral
0.5030310153961182,0.0071259187534451485,0.47690603137016296,0.012937040068209171,1,positive
0.5752589106559753,0.004600432235747576,0.4109222888946533,0.009218347258865833,1,positive
0.8787709474563599,0.0022814124822616577,0.1110437884926796,0.007903837598860264,1,positive
0.15815308690071106,0.009833937510848045,0.8232229948043823,0.008790059946477413,3,neutral
0.9437302947044373,0.0015169851249083877,0.047579601407051086,0.007173142395913601,1,positive
0.427514910697937,0.006295938044786453,0.555959939956665,0.010229251347482204,3,neutral
0.2849194407463074,0.0070395926013588905,0.6995016932487488,0.008539287373423576,3,neutral
0.35910382866859436,0.009303160011768341,0.6202308535575867,0.011362186633050442,3,neutral
0.4222921133041382,0.007418181747198105,0.56024169921875,0.01004803366959095,3,neutral
0.7137332558631897,0.0040235077030956745,0.2726256251335144,0.009617665782570839,1,positive
0.9301890134811401,0.0023609467316418886,0.05751802399754524,0.009932054206728935,1,positive
0.8577686548233032,0.0026091972831636667,0.1312035322189331,0.008418615907430649,1,positive
0.016293609514832497,0.008908135816454887,0.9711800813674927,0.00361815607175231,3,neutral
0.40304210782051086,0.007452415768057108,0.5772733688354492,0.012232204899191856,3,neutral
0.05275119096040726,0.009998609311878681,0.9310694336891174,0.006180725060403347,3,neutral
0.5455315709114075,0.0064736842177808285,0.43616989254951477,0.01182484906166792,1,positive
0.06947316974401474,0.00860571302473545,0.9158838987350464,0.006037191487848759,3,neutral
0.5940394997596741,0.006996239069849253,0.38596224784851074,0.013002005405724049,1,positive
0.04667743667960167,0.008007710799574852,0.9405521750450134,0.0047627463936805725,3,neutral
0.22115707397460938,0.009373934008181095,0.7589079737663269,0.010561070404946804,3,neutral
0.04042529687285423,0.013473469763994217,0.9396916031837463,0.006409700959920883,3,neutral
0.0930163711309433,0.01213526539504528,0.8859311938285828,0.00891722273081541,3,neutral
0.08389469981193542,0.015541378408670425,0.8911570310592651,0.009406871162354946,3,neutral
0.9296494126319885,0.003376823151484132,0.04813496395945549,0.018838753923773766,1,positive
0.19189301133155823,0.008351961150765419,0.7908979058265686,0.008857065811753273,3,neutral
0.5348227620124817,0.005999471992254257,0.44713637232780457,0.012041404843330383,1,positive
0.07834876328706741,0.009158888831734657,0.9058584570884705,0.006633889861404896,3,neutral
0.05190097913146019,0.011561723425984383,0.9291475415229797,0.007389700040221214,3,neutral
0.5818498134613037,0.006230204366147518,0.3988918960094452,0.013028138317167759,1,positive
0.1826261579990387,0.010828478261828423,0.7961461544036865,0.010399275459349155,3,neutral
0.4441881477832794,0.006948899477720261,0.5382677912712097,0.010595103725790977,3,neutral
0.12808629870414734,0.008843302726745605,0.8556457161903381,0.0074246544390916824,3,neutral
0.852083146572113,0.004710539244115353,0.12670476734638214,0.016501596197485924,1,positive
0.18905261158943176,0.008060272783041,0.7941056489944458,0.008781518787145615,3,neutral
0.13981316983699799,0.007471534889191389,0.8453457951545715,0.007369552738964558,3,neutral
0.8275981545448303,0.0029842315707355738,0.1597292721271515,0.009688349440693855,1,positive
0.0518646314740181,0.018896082416176796,0.9163526296615601,0.012886669486761093,3,neutral
0.18064488470554352,0.008279102854430676,0.8023716807365417,0.008704321458935738,3,neutral
0.8667219877243042,0.00321463355794549,0.11771034449338913,0.012352954596281052,1,positive
0.07012662291526794,0.009358574636280537,0.9140864610671997,0.006428359542042017,3,neutral
0.3855832517147064,0.007515388540923595,0.5949620008468628,0.011939405463635921,3,neutral
0.1279676854610443,0.007806875742971897,0.8571138978004456,0.007111576851457357,3,neutral
0.1361423283815384,0.009304494597017765,0.8455386161804199,0.009014636278152466,3,neutral
0.6802387833595276,0.00489920424297452,0.30452704429626465,0.010335033759474754,1,positive
0.09714652597904205,0.009750946424901485,0.8853412866592407,0.007761268876492977,3,neutral
0.17484760284423828,0.014149995520710945,0.7973538041114807,0.013648577965795994,3,neutral
0.13638190925121307,0.008347143419086933,0.8479979038238525,0.007273043505847454,3,neutral
0.7574038505554199,0.0035254505928605795,0.22986172139644623,0.009208993054926395,1,positive
0.28783196210861206,0.006396024487912655,0.6974234580993652,0.00834862980991602,3,neutral
0.40841221809387207,0.008096747100353241,0.5712722539901733,0.01221877709031105,3,neutral
0.18905328214168549,0.007804667577147484,0.7955110669136047,0.0076309796422719955,3,neutral
0.9521134495735168,0.0018232704605907202,0.03568693622946739,0.010376354679465294,1,positive
0.044625021517276764,0.00869885552674532,0.9417895674705505,0.00488659180700779,3,neutral
0.060588520020246506,0.013370737433433533,0.9175710678100586,0.008469667285680771,3,neutral
0.6392833590507507,0.004860895685851574,0.345000296831131,0.01085541769862175,1,positive
0.9363378882408142,0.0020422174129635096,0.05353172495961189,0.008088222704827785,1,positive
0.04138100892305374,0.008920276537537575,0.9446675181388855,0.005031153559684753,3,neutral
0.34327274560928345,0.006140346173197031,0.6409922242164612,0.009594712406396866,3,neutral
0.37908411026000977,0.005961036775261164,0.6049784421920776,0.009976343251764774,3,neutral
0.15765148401260376,0.01036017294973135,0.8231942057609558,0.008794224821031094,3,neutral
0.8693570494651794,0.0025136051699519157,0.11949358880519867,0.008635727688670158,1,positive
0.09993384778499603,0.009295662865042686,0.8837569952011108,0.007013517431914806,3,neutral
0.39055973291397095,0.0059458608739078045,0.5938001275062561,0.009694279171526432,3,neutral
0.2320745289325714,0.006330546922981739,0.7542809844017029,0.007313848007470369,3,neutral
0.5961073637008667,0.0063792262226343155,0.3859245181083679,0.011588914319872856,1,positive
0.9089548587799072,0.0020162705332040787,0.08168035000562668,0.007348497398197651,1,positive
0.5481643080711365,0.006894380785524845,0.43269678950309753,0.012244490906596184,1,positive
