positive,negative,neutral,other,class,class_name
0.9089745283126831,0.003059466602280736,0.07561691105365753,0.012349097058176994,1,positive
0.8795866966247559,0.007596929091960192,0.03441375494003296,0.07840264588594437,1,positive
0.8505561947822571,0.0032453900203108788,0.13455821573734283,0.011640135198831558,1,positive
0.9407511353492737,0.0025054332800209522,0.04230979457497597,0.0144337248057127,1,positive
0.8187433481216431,0.015608898364007473,0.07422171533107758,0.0914260521531105,1,positive
0.9345378279685974,0.003989388234913349,0.020010655745863914,0.041462112218141556,1,positive
0.46613648533821106,0.05257802829146385,0.3190169036388397,0.16226860880851746,1,positive
0.9643406271934509,0.0015093378024175763,0.025224167853593826,0.008925890550017357,1,positive
0.9677793383598328,0.001477034529671073,0.022491630166769028,0.008251966908574104,1,positive
0.9665588736534119,0.0013374258996918797,0.024865441024303436,0.007238345220685005,1,positive
0.9397246241569519,0.002070520306006074,0.047862324863672256,0.010342542082071304,1,positive
0.7796338796615601,0.006404857151210308,0.19262348115444183,0.021337855607271194,1,positive
0.6988463401794434,0.005488791968673468,0.2808832824230194,0.014781555160880089,1,positive
0.9413062930107117,0.0022615124471485615,0.04435012862086296,0.01208217442035675,1,positive
0.4668084979057312,0.008025795221328735,0.5101987719535828,0.014966953545808792,3,neutral
0.8414902687072754,0.0033581776078790426,0.14209803938865662,0.013053531758487225,1,positive
0.8936704993247986,0.003958895802497864,0.08455532044172287,0.01781526394188404,1,positive
0.9570567607879639,0.0017782553331926465,0.03221852704882622,0.00894649513065815,1,positive
0.8973227143287659,0.003115022089332342,0.08710169047117233,0.012460503727197647,1,positive
0.5493665933609009,0.009814119897782803,0.4151096045970917,0.0257097277790308,1,positive
0.09348677843809128,0.006049601826816797,0.8944335579872131,0.006030043587088585,3,neutral
0.935354471206665,0.002028537215664983,0.05135491490364075,0.011262001469731331,1,positive
0.8808175921440125,0.003008525585755706,0.10414861142635345,0.012025291100144386,1,positive
