positive,negative,neutral,other,class,class_name
0.9626868963241577,0.0019754397217184305,0.016236403957009315,0.01910133846104145,1,positive
0.9617182016372681,0.0018278027419000864,0.02277340553700924,0.013680540025234222,1,positive
0.894986093044281,0.002799310488626361,0.08937237411737442,0.012842213734984398,1,positive
0.9674624800682068,0.0017025211127474904,0.020816214382648468,0.010018771514296532,1,positive
0.9366322755813599,0.0026312803383916616,0.04582534730434418,0.014911114238202572,1,positive
0.9560248851776123,0.001775515847839415,0.030532516539096832,0.011667060665786266,1,positive
0.9554754495620728,0.0020935721695423126,0.03096546232700348,0.011465583927929401,1,positive
0.8621239066123962,0.008155413903295994,0.041873615235090256,0.08784698694944382,1,positive
0.9638330340385437,0.0016203774139285088,0.025133412331342697,0.009413190186023712,1,positive
0.9528250694274902,0.002117062686011195,0.03312009945511818,0.011937695555388927,1,positive
0.9432976245880127,0.002117389580234885,0.04210691899061203,0.012478114105761051,1,positive
0.9567931890487671,0.0018598728347569704,0.02666698396205902,0.014679910615086555,1,positive
0.9566745162010193,0.001711888238787651,0.03178362920880318,0.009829971008002758,1,positive
0.9654155969619751,0.0017785325180739164,0.02104593627154827,0.011759957298636436,1,positive
0.946467936038971,0.0022199125960469246,0.03862446919083595,0.012687716633081436,1,positive
0.9662046432495117,0.0014528792817145586,0.023877717554569244,0.00846467912197113,1,positive
0.9626615643501282,0.001743671833537519,0.024234525859355927,0.011360305361449718,1,positive
0.9628733992576599,0.001498410594649613,0.024556459859013557,0.011071639135479927,1,positive
0.7656112313270569,0.013514743186533451,0.025664454326033592,0.1952095925807953,1,positive
0.7247702479362488,0.016042141243815422,0.037416648119688034,0.22177095711231232,1,positive
0.9414641261100769,0.002503220224753022,0.04136667400598526,0.014666055329144001,1,positive
0.9636432528495789,0.0017921538092195988,0.021884972229599953,0.012679553590714931,1,positive
0.9489313364028931,0.0028525879606604576,0.01508584339171648,0.03313019499182701,1,positive
0.9558035731315613,0.0019477165769785643,0.025164907798171043,0.017083825543522835,1,positive
0.9501846432685852,0.0019184364937245846,0.029642164707183838,0.018254689872264862,1,positive
0.968165934085846,0.0014316282467916608,0.021736398339271545,0.008665982633829117,1,positive
0.972329318523407,0.0012641390785574913,0.0186481736600399,0.007758352439850569,1,positive
0.9652228355407715,0.0015019234269857407,0.024499967694282532,0.008775186724960804,1,positive
0.959520697593689,0.0015898506389930844,0.028164956718683243,0.010724509134888649,1,positive
0.9656296372413635,0.001430000178515911,0.02281419187784195,0.010126150213181973,1,positive
0.9751546382904053,0.001211608643643558,0.014835103414952755,0.008798712864518166,1,positive
0.9217023253440857,0.0056692794896662235,0.017884017899632454,0.05474434047937393,1,positive
0.9611599445343018,0.001636212458834052,0.027630118653178215,0.009573789313435555,1,positive
0.8597097992897034,0.006810096092522144,0.023947592824697495,0.10953248292207718,1,positive
0.9773833751678467,0.0012046735500916839,0.011983062140643597,0.009428833611309528,1,positive
0.9695076942443848,0.0011848933063447475,0.021532366052269936,0.007775045931339264,1,positive
0.703535258769989,0.023732269182801247,0.030940048396587372,0.2417924553155899,1,positive
0.9689093828201294,0.001405408140271902,0.01927340403199196,0.010411745868623257,1,positive
0.9320842027664185,0.004100413527339697,0.02661888301372528,0.03719646483659744,1,positive
0.8952139616012573,0.005730513483285904,0.022352704778313637,0.07670275121927261,1,positive
0.9651675224304199,0.00154497055336833,0.025017887353897095,0.008269572630524635,1,positive
0.8387953042984009,0.009152683429419994,0.05398435890674591,0.09806762635707855,1,positive
0.7628474235534668,0.017654143273830414,0.06776213645935059,0.1517363041639328,1,positive
0.3459237217903137,0.03872953727841377,0.033676981925964355,0.5816696882247925,4,other
0.04952329769730568,0.2619419991970062,0.018790453672409058,0.6697441935539246,4,other
0.9731056094169617,0.0012293114559724927,0.01852286234498024,0.00714214937761426,1,positive
0.9654507040977478,0.0016835092101246119,0.021552713587880135,0.011313098482787609,1,positive
0.9618006348609924,0.0019277709070593119,0.024149037897586823,0.012122546322643757,1,positive
0.9687716364860535,0.0012108541559427977,0.02230169251561165,0.007715820800513029,1,positive
0.9680978059768677,0.0013746424810960889,0.019448839128017426,0.011078720912337303,1,positive
0.9026154279708862,0.002360643120482564,0.08460202068090439,0.010421965271234512,1,positive
0.9647720456123352,0.0015572011470794678,0.023769494146108627,0.00990126933902502,1,positive
0.965998113155365,0.0015060052974149585,0.02316545508801937,0.009330414235591888,1,positive
0.9399439692497253,0.0017528715543448925,0.04854600876569748,0.009757088497281075,1,positive
0.9579766988754272,0.002040100283920765,0.025402894243597984,0.014580314978957176,1,positive
0.9686267375946045,0.0013123139506205916,0.021436361595988274,0.008624540641903877,1,positive
0.9676156044006348,0.0015270092990249395,0.021297123283147812,0.009560168720781803,1,positive
0.9689121842384338,0.0015121870674192905,0.019742803648114204,0.009832761250436306,1,positive
0.9066543579101562,0.005445440765470266,0.023284180089831352,0.06461609154939651,1,positive
0.9675695300102234,0.0014226337661966681,0.02065313793718815,0.010354669764637947,1,positive
0.9559183716773987,0.0018035339890047908,0.02801143191754818,0.01426665298640728,1,positive
0.9367696046829224,0.0026234956458210945,0.04376768320798874,0.016839168965816498,1,positive
0.7373502850532532,0.016976265236735344,0.09045722335577011,0.15521615743637085,1,positive
0.9758774042129517,0.0011992888757959008,0.014453340321779251,0.008469970896840096,1,positive
0.9627147316932678,0.0019036979647353292,0.026327652856707573,0.009053860791027546,1,positive
0.9650675058364868,0.0016722206491976976,0.0240941159427166,0.00916615966707468,1,positive
0.9675366878509521,0.0014047707663848996,0.021446581929922104,0.009611940011382103,1,positive
0.964408814907074,0.001609529135748744,0.01928248256444931,0.014699188061058521,1,positive
0.9701111316680908,0.0014169960049912333,0.017751164734363556,0.01072080060839653,1,positive
0.9615104794502258,0.0017480923561379313,0.025430167093873024,0.011311203241348267,1,positive
0.9673210382461548,0.0016873313579708338,0.01881074719130993,0.01218088623136282,1,positive
0.9506998062133789,0.002324594184756279,0.03326728194952011,0.013708274811506271,1,positive
0.8483301997184753,0.01042423490434885,0.056045301258563995,0.0852002203464508,1,positive
0.9582677483558655,0.0021968430373817682,0.01881895773112774,0.020716454833745956,1,positive
0.9457434415817261,0.0024355791974812746,0.03680574521422386,0.015015245415270329,1,positive
0.956761360168457,0.0020469403825700283,0.0273266788572073,0.013865075074136257,1,positive
0.9676002264022827,0.001461670850403607,0.02223367430269718,0.008704444393515587,1,positive
0.9667863845825195,0.0016216854564845562,0.0165889710187912,0.015002989210188389,1,positive
0.9660418629646301,0.0018008570186793804,0.02018161118030548,0.011975672096014023,1,positive
0.9589099884033203,0.0018394817598164082,0.026152538135647774,0.013098004274070263,1,positive
