positive,negative,neutral,other,class,class_name
0.9667158126831055,0.0013902060454711318,0.023759884759783745,0.0081340866163373,1,positive
0.7651019096374512,0.006245044060051441,0.20843373239040375,0.020219292491674423,1,positive
0.7387428879737854,0.006467840168625116,0.2332077920436859,0.021581443026661873,1,positive
0.2266453355550766,0.09604179114103317,0.056860510259866714,0.6204524040222168,4,other
0.9633403420448303,0.0015457678819075227,0.022722730413079262,0.012391152791678905,1,positive
0.7146344184875488,0.007913473062217236,0.2533864676952362,0.0240656565874815,1,positive
0.7020783424377441,0.01992497220635414,0.15688836574554443,0.12110832333564758,1,positive
0.9516861438751221,0.001762966625392437,0.035014115273952484,0.011536777019500732,1,positive
0.9588310718536377,0.0015014432137832046,0.030864939093589783,0.008802495896816254,1,positive
0.8169690370559692,0.004152502864599228,0.15948623418807983,0.019392287358641624,1,positive
0.9141505360603333,0.005071624647825956,0.026138175278902054,0.05463963374495506,1,positive
0.9206727743148804,0.0030473885126411915,0.06129806861281395,0.014981773681938648,1,positive
0.8999717831611633,0.003971601836383343,0.07117040455341339,0.024886267259716988,1,positive
0.8047498464584351,0.006218506023287773,0.166368767619133,0.022662857547402382,1,positive
0.9099747538566589,0.004564735107123852,0.06116049364209175,0.02430007979273796,1,positive
0.9435166120529175,0.0020203315652906895,0.04360050708055496,0.010862626135349274,1,positive
0.7150249481201172,0.010390977375209332,0.2418489158153534,0.0327351950109005,1,positive
0.7995368838310242,0.012038866057991982,0.027306819334626198,0.16111750900745392,1,positive
0.9405950903892517,0.0018547432264313102,0.047665391117334366,0.00988467875868082,1,positive
0.9472017288208008,0.0017819419736042619,0.03899925574660301,0.012017067521810532,1,positive
0.0909828469157219,0.008833177387714386,0.891779899597168,0.008404078893363476,3,neutral
0.9246889352798462,0.0036688970867544413,0.04913321137428284,0.02250889502465725,1,positive
0.5465275645256042,0.006727129686623812,0.432193785905838,0.01455159205943346,1,positive
0.938875675201416,0.001844001468271017,0.05014302581548691,0.009137340821325779,1,positive
0.788722813129425,0.005315188318490982,0.18994103372097015,0.01602095365524292,1,positive
0.7751507759094238,0.004932122305035591,0.20448452234268188,0.01543257012963295,1,positive
0.9173375368118286,0.0026628647465258837,0.06585139036178589,0.014148197136819363,1,positive
0.9578385353088379,0.001722251414321363,0.030755801126360893,0.009683429263532162,1,positive
0.9460518956184387,0.0018923163879662752,0.041043829172849655,0.011012009344995022,1,positive
0.49658429622650146,0.011601791717112064,0.46885785460472107,0.02295607700943947,1,positive
0.9185973405838013,0.00270492653362453,0.06278613954782486,0.015911584720015526,1,positive
0.6605637669563293,0.023015445098280907,0.263651579618454,0.05276918783783913,1,positive
0.928740918636322,0.0024844594299793243,0.05574173852801323,0.013032847084105015,1,positive
0.9382595419883728,0.0021208638790994883,0.04603870213031769,0.013580798171460629,1,positive
0.8298873901367188,0.010762685909867287,0.028136778622865677,0.13121317327022552,1,positive
0.7404780983924866,0.010309157893061638,0.20455044507980347,0.044662266969680786,1,positive
0.9493672251701355,0.0019395488779991865,0.03815788775682449,0.010535338893532753,1,positive
0.9546458721160889,0.001755253761075437,0.033347345888614655,0.010251474566757679,1,positive
0.9690718650817871,0.0013700200943276286,0.020834706723690033,0.008723447099328041,1,positive
0.9316355586051941,0.002104535698890686,0.05485226586461067,0.011407590471208096,1,positive
0.7719984650611877,0.007088378071784973,0.19477732479572296,0.026135791093111038,1,positive
0.8919044137001038,0.003202522173523903,0.0904235765337944,0.014469507150352001,1,positive
0.8327291011810303,0.010959537699818611,0.052785493433475494,0.10352586954832077,1,positive
0.9283742904663086,0.002443254692479968,0.05738487467169762,0.011797647923231125,1,positive
0.9231234192848206,0.0035184472799301147,0.05045432969927788,0.022903839126229286,1,positive
0.3782861828804016,0.007577524054795504,0.5989452600479126,0.015191035345196724,3,neutral
0.9321612119674683,0.002294163918122649,0.05242693051695824,0.013117758557200432,1,positive
0.9707654118537903,0.0012613242724910378,0.019587989896535873,0.008385312743484974,1,positive
0.9637190699577332,0.0012229117564857006,0.025783272460103035,0.009274710901081562,1,positive
0.09948039054870605,0.19809243083000183,0.058903735131025314,0.6435234546661377,4,other
0.8313301205635071,0.009337211027741432,0.1195736899971962,0.039759084582328796,1,positive
0.942592978477478,0.0021549412049353123,0.04302085563540459,0.012231257744133472,1,positive
0.950721800327301,0.0021680649369955063,0.03562145307660103,0.011488762684166431,1,positive
0.9375041127204895,0.002095560310408473,0.048997364938259125,0.011402907781302929,1,positive
0.6050777435302734,0.008523545227944851,0.3599300980567932,0.026468588039278984,1,positive
0.6189900636672974,0.011895783245563507,0.3239739239215851,0.04514016956090927,1,positive
0.6200951933860779,0.02894965186715126,0.05283878743648529,0.2981163561344147,1,positive
0.9566001892089844,0.001843108213506639,0.03093056194484234,0.010626204311847687,1,positive
0.9595428109169006,0.0016476130113005638,0.028758184984326363,0.010051481425762177,1,positive
0.9594529271125793,0.0017977145034819841,0.026843225583434105,0.011906174942851067,1,positive
0.2968878448009491,0.006867038551717997,0.6840827465057373,0.012162416242063046,3,neutral
0.9641602635383606,0.0016873209970071912,0.01920570433139801,0.01494673453271389,1,positive
0.9355517625808716,0.0024157126899808645,0.04857776314020157,0.013454758562147617,1,positive
0.7883265614509583,0.005459010601043701,0.18150310218334198,0.024711277335882187,1,positive
0.8737828135490417,0.008128480985760689,0.022840525954961777,0.09524812549352646,1,positive
0.9403618574142456,0.0020200919825583696,0.04590980336070061,0.011708216741681099,1,positive
0.8790690898895264,0.003708367235958576,0.10166675597429276,0.015555775724351406,1,positive
0.9501035809516907,0.0018876531394198537,0.03715914487838745,0.010849637910723686,1,positive
0.9253007173538208,0.0030665660742670298,0.047921426594257355,0.02371125854551792,1,positive
0.9195011258125305,0.0025036390870809555,0.06586796790361404,0.01212727278470993,1,positive
0.9528698921203613,0.0019501505885273218,0.031432945281267166,0.013747003860771656,1,positive
0.09544387459754944,0.36798936128616333,0.2841722369194031,0.2523946166038513,2,negative
0.9466502666473389,0.002753611421212554,0.028486674651503563,0.02210947498679161,1,positive
0.6620640754699707,0.00950588658452034,0.3013860881328583,0.027043955400586128,1,positive
0.9720531702041626,0.001196241588331759,0.018430927768349648,0.008319630287587643,1,positive
0.9507689476013184,0.00225896667689085,0.03008093126118183,0.016891077160835266,1,positive
0.9455968141555786,0.0018824734725058079,0.042825523763895035,0.00969510804861784,1,positive
0.9463315010070801,0.00200445088557899,0.03878144174814224,0.012882626615464687,1,positive
0.9247307181358337,0.0024338860530406237,0.057533133774995804,0.015302248299121857,1,positive
0.714198112487793,0.01849283277988434,0.05188440531492233,0.21542465686798096,1,positive
